#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:GTR1" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:GTR1" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:GTR1">
#                <taxonset id="TaxonSet.GTR1" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:GTR1" name="distribution" x="@birthRate.t:GTR1">
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:GTR1" name="distribution">
#            <parameter id="clockRate.c:GTR1" name="x">1.0E-4</parameter>
#            <LogNormal id="LogNormalDistributionModel.01" name="distr">
#                <parameter estimate="false" id="RealParameter.02" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.03" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Constraint_1.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:GTR1">
#            <taxonset id="Constraint_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="74" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="62" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="40" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.01" lower="2033.0" name="distr" upper="2486.0"/>
#        </distribution>
#        <distribution id="Constraint_2.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:GTR1">
#            <taxonset id="Constraint_2" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="47" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="58" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="80" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="72" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="56" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="42" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="66" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="77" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.02" lower="1946.0" name="distr" upper="2379.0"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@GTR1" id="treeLikelihood.GTR1" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:GTR1">
#            <siteModel id="SiteModel.s:GTR1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:GTR1" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:GTR1" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:GTR1" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="LewisMK.s:GTR1" spec="beast.evolution.substitutionmodel.LewisMK" stateNumber="2"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:GTR1" id="StrictClock.c:GTR1" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	mutationRate	monophyletic(Constraint_1)	logP(mrca(Constraint_1))	mrcatime(Constraint_1)	clockRate	monophyletic(Constraint_2)	logP(mrca(Constraint_2))	mrcatime(Constraint_2)	
692000	-75828.74791086522	-75202.2268290119	-626.5210818533274	-75202.2268290119	2236.7042224971783	-582.1530594141464	0.0018643069379873287	1.0	0	-6.115892125483034	2071.268869029481	2.5757495507667215E-4	0	-6.07073772800249	2236.7042224971783	
693000	-75819.72746262014	-75190.70195002462	-629.0255125955167	-75190.70195002462	2375.949529598322	-584.1725594723779	0.0017458550212399095	1.0	0	-6.115892125483034	2038.1346093474344	2.452162037743084E-4	0	-6.07073772800249	2375.949529598322	
694000	-75824.59166644166	-75194.83256434902	-629.7591020926345	-75194.83256434902	2374.71092790604	-584.4365237093111	0.0015583053518517245	1.0	0	-6.115892125483034	2068.9060971529602	2.4302692348225998E-4	0	-6.07073772800249	2374.71092790604	
695000	-75824.48163268734	-75194.30556942993	-630.1760632574128	-75194.30556942993	2356.0896994694804	-585.3779343617853	0.001788485084729216	1.0	0	-6.115892125483034	2133.40656356725	2.4352456355255896E-4	0	-6.07073772800249	2356.0896994694804	
696000	-75827.31928330183	-75199.89444468885	-627.4248386129711	-75199.89444468885	2212.2207139860184	-583.434265001633	0.0021221258884057373	1.0	0	-6.115892125483034	2073.1475879100944	2.5284029367179906E-4	0	-6.07073772800249	2212.2207139860184	
697000	-75833.0849567757	-75205.05143349867	-628.0335232770232	-75205.05143349867	2208.685028428111	-584.0019749072719	0.002070359246433967	1.0	0	-6.115892125483034	2094.1232571198557	2.552903562918447E-4	0	-6.07073772800249	2208.685028428111	
698000	-75812.8744809248	-75184.96097200988	-627.9135089149192	-75184.96097200988	2375.6871080373467	-582.7858434448373	0.0015640353221313354	1.0	0	-6.115892125483034	2083.7682226455486	2.520720272688283E-4	0	-6.07073772800249	2375.6871080373467	
699000	-75821.16535962414	-75192.08499768014	-629.0803619439922	-75192.08499768014	2288.2078272208923	-584.5107676514284	0.001863466995961171	1.0	0	-6.115892125483034	2103.909834233709	2.473631483546515E-4	0	-6.07073772800249	2288.2078272208923	
700000	-75821.36378105875	-75192.00800160872	-629.3557794500308	-75192.00800160872	2330.561036282064	-585.2823130711643	0.0020847261386511625	1.0	0	-6.115892125483034	2072.9417270472104	2.51862664801111E-4	0	-6.07073772800249	2330.561036282064	
701000	-75822.30348018269	-75194.30922368875	-627.994256493943	-75194.30922368875	2252.205211256198	-583.421531832119	0.0018331053743540755	1.0	0	-6.115892125483034	2068.3424123408345	2.502334812710525E-4	0	-6.07073772800249	2252.205211256198	
702000	-75823.57406487559	-75195.46411958888	-628.1099452867055	-75195.46411958888	2341.6441399911	-583.5451944193313	0.001835041495863467	1.0	0	-6.115892125483034	2035.8060067874326	2.504407742300531E-4	0	-6.07073772800249	2341.6441399911	
703000	-75824.53919907355	-75194.31198115872	-630.2272179148339	-75194.31198115872	2375.0105871126248	-585.2029696842601	0.0017108027299017005	1.0	0	-6.115892125483034	2104.800278795166	2.405204261118724E-4	0	-6.07073772800249	2375.0105871126248	
704000	-75818.77534852843	-75190.49006836175	-628.2852801666861	-75190.49006836175	2312.237248897742	-583.1310976156625	0.0015818319107525935	1.0	0	-6.115892125483034	2051.3609043877186	2.4857156231767463E-4	0	-6.07073772800249	2312.237248897742	
705000	-75837.60589455528	-75208.46493251195	-629.1409620433217	-75208.46493251195	2287.3083290685418	-584.5981949321674	0.0018738995117864022	1.0	0	-6.115892125483034	2059.3108304713046	2.476823564618633E-4	0	-6.07073772800249	2287.3083290685418	
706000	-75833.06250949764	-75200.98034609869	-632.0821633989539	-75200.98034609869	2377.6186777633907	-586.8886031564028	0.0016488151900413	1.0	0	-6.115892125483034	2117.299749407832	2.3899338855254607E-4	0	-6.07073772800249	2377.6186777633907	
707000	-75820.22161162751	-75188.14639025817	-632.0752213693371	-75188.14639025817	2348.0989504165286	-587.1515686253671	0.0017772616969375587	1.0	0	-6.115892125483034	2039.685137419299	2.3856528512482261E-4	0	-6.07073772800249	2348.0989504165286	
708000	-75825.84531643287	-75194.08854802084	-631.7567684120302	-75194.08854802084	2358.081352865282	-586.8620797554612	0.0017578032922613762	1.0	0	-6.115892125483034	2049.4228921495805	2.4192997272056227E-4	0	-6.07073772800249	2358.081352865282	
709000	-75822.98052530138	-75187.97252028964	-635.0080050117431	-75187.97252028964	2358.50371610467	-590.263363301092	0.00194283709808015	1.0	0	-6.115892125483034	2108.944948312571	2.3161815047690107E-4	0	-6.07073772800249	2358.50371610467	
710000	-75816.2127464209	-75182.45610029383	-633.7566461270824	-75182.45610029383	2338.1466198665394	-589.1903771478432	0.001976896128651023	1.0	0	-6.115892125483034	2115.497625490671	2.3703178390085838E-4	0	-6.07073772800249	2338.1466198665394	
711000	-75818.05205193005	-75187.37111308385	-630.6809388461934	-75187.37111308385	2351.4924533541935	-585.9657161507772	0.0018323534586536304	1.0	0	-6.115892125483034	2089.291378458759	2.4321598033887529E-4	0	-6.07073772800249	2351.4924533541935	
712000	-75838.40169575597	-75208.40368225495	-629.9980135010152	-75208.40368225495	2372.8737538954065	-584.9315709397611	0.0016303043113254294	1.0	0	-6.115892125483034	2187.564042299656	2.4728613755145145E-4	0	-6.07073772800249	2372.8737538954065	
713000	-75819.70116138442	-75187.0222321661	-632.6789292183198	-75187.0222321661	2370.694622905974	-587.6492976554281	0.0017485020132777325	1.0	0	-6.115892125483034	2106.148848139369	2.3638909136515878E-4	0	-6.07073772800249	2370.694622905974	
714000	-75832.84125434769	-75198.40618892881	-634.4350654188712	-75198.40618892881	2350.372801286994	-588.3953449624075	0.001330381784407726	1.0	0	-6.115892125483034	2075.3934927566497	2.3762184173694377E-4	0	-6.07073772800249	2350.372801286994	
715000	-75826.40090627004	-75194.71032203047	-631.690584239564	-75194.71032203047	2374.980853241877	-586.519607161147	0.001631541039914008	1.0	0	-6.115892125483034	2073.302477190156	2.419925131045457E-4	0	-6.07073772800249	2374.980853241877	
716000	-75824.6198592445	-75196.17569304928	-628.4441661952081	-75196.17569304928	2357.0412625494578	-583.6218481227203	0.0017267673631952349	1.0	0	-6.115892125483034	2070.3754063880374	2.487744193940654E-4	0	-6.07073772800249	2357.0412625494578	
717000	-75823.59750789708	-75194.83210311833	-628.7654047787572	-75194.83210311833	2329.8979974806716	-583.603591887881	0.0015667006998706793	1.0	0	-6.115892125483034	2065.193591805608	2.500124582406124E-4	0	-6.07073772800249	2329.8979974806716	
718000	-75831.0701789618	-75202.00067162888	-629.0695073329323	-75202.00067162888	2318.8280177836655	-583.8120051199081	0.0015532953179474395	1.0	0	-6.115892125483034	2104.5399000348943	2.4684020696555723E-4	0	-6.07073772800249	2318.8280177836655	
719000	-75826.22357705384	-75193.43391370666	-632.7896633471875	-75193.43391370666	2356.728605023552	-587.0567395773251	0.0014289405458418605	1.0	0	-6.115892125483034	2180.2886852305087	2.3911859646583728E-4	0	-6.07073772800249	2356.728605023552	
720000	-75825.01379256911	-75198.23609427475	-626.7776982943597	-75198.23609427475	2241.188449247979	-582.1152759712437	0.0017890743541019505	1.0	0	-6.115892125483034	2052.404595918099	2.5022317885662866E-4	0	-6.07073772800249	2241.188449247979	
721000	-75825.58177913653	-75193.02985657567	-632.551922560852	-75193.02985657567	2362.4937918020237	-587.243920726661	0.0016212322630253964	1.0	0	-6.115892125483034	2064.2395198903373	2.3654713044615714E-4	0	-6.07073772800249	2362.4937918020237	
722000	-75834.17422586387	-75202.3031838022	-631.871042061663	-75202.3031838022	2331.205970161941	-586.6200375090162	0.0016322943049210355	1.0	0	-6.115892125483034	2186.0303603966477	2.3804763673012774E-4	0	-6.07073772800249	2331.205970161941	
723000	-75824.87977897999	-75195.73382086576	-629.1459581142227	-75195.73382086576	2310.4535570540065	-584.1436447956339	0.0016602164942467756	1.0	0	-6.115892125483034	2120.699233027845	2.470910304563943E-4	0	-6.07073772800249	2310.4535570540065	
724000	-75819.87975626251	-75190.66417879476	-629.2155774677566	-75190.66417879476	2338.966661282198	-584.3380390350621	0.0017122737426580156	1.0	0	-6.115892125483034	2082.473823937792	2.475761152704736E-4	0	-6.07073772800249	2338.966661282198	
725000	-75821.96559069028	-75194.13363826866	-627.8319524216208	-75194.13363826866	2237.4451462395627	-583.4395343422653	0.001916226079742184	1.0	0	-6.115892125483034	2068.011367954954	2.51148128840708E-4	0	-6.07073772800249	2237.4451462395627	
726000	-75828.63212507663	-75197.55829357967	-631.0738314969703	-75197.55829357967	2354.055903983808	-586.0792213013592	0.0017292430923202572	1.0	0	-6.115892125483034	2098.67876565031	2.4002868678011744E-4	0	-6.07073772800249	2354.055903983808	
727000	-75834.40203831157	-75202.69455049066	-631.7074878209105	-75202.69455049066	2328.811116264141	-586.0685224649789	0.0014133480309596728	1.0	0	-6.115892125483034	2073.515653258494	2.4575738903399587E-4	0	-6.07073772800249	2328.811116264141	
728000	-75828.2056506875	-75200.92393342283	-627.2817172646653	-75200.92393342283	2279.595116596474	-582.533765073009	0.0017302572335776939	1.0	0	-6.115892125483034	2046.210928480387	2.52160196825041E-4	0	-6.07073772800249	2279.595116596474	
729000	-75822.96292699575	-75192.221644336	-630.7412826597556	-75192.221644336	2368.199088062146	-586.1424519123342	0.0018828934937969394	1.0	0	-6.115892125483034	2079.116296352678	2.4403457237212822E-4	0	-6.07073772800249	2368.199088062146	
730000	-75825.19752474171	-75198.1069995526	-627.0905251891048	-75198.1069995526	2284.397156023116	-582.4828013125197	0.0018116548894736924	1.0	0	-6.115892125483034	2041.6133108957006	2.5065267114897653E-4	0	-6.07073772800249	2284.397156023116	
731000	-75827.37288686464	-75197.82189257654	-629.5509942881042	-75197.82189257654	2276.1972136348686	-584.5863420817294	0.0016995403325680497	1.0	0	-6.115892125483034	2095.4325618286753	2.446301736183588E-4	0	-6.07073772800249	2276.1972136348686	
732000	-75823.80007486329	-75192.36210040837	-631.4379744549185	-75192.36210040837	2364.9426032930714	-586.2936921312557	0.0016515348199297052	1.0	0	-6.115892125483034	2122.0391510528366	2.410738303147907E-4	0	-6.07073772800249	2364.9426032930714	
733000	-75842.01522093384	-75209.2866724265	-632.7285485073385	-75209.2866724265	2342.5579247857863	-588.1918173517622	0.0019571217365577077	1.0	0	-6.115892125483034	2129.122716882933	2.4019583985807264E-4	0	-6.07073772800249	2342.5579247857863	
734000	-75833.20956600455	-75202.81065455395	-630.3989114505966	-75202.81065455395	2353.5100792460253	-584.9499369787767	0.0014524014295898744	1.0	0	-6.115892125483034	2054.777746689849	2.500397526495419E-4	0	-6.07073772800249	2353.5100792460253	
735000	-75821.01196676509	-75192.8162619262	-628.1957048388798	-75192.8162619262	2257.7389156621607	-582.8029892125098	0.0014278401011879793	1.0	0	-6.115892125483034	2047.9357991709348	2.5626754732703267E-4	0	-6.07073772800249	2257.7389156621607	
736000	-75828.5978873951	-75198.49858234961	-630.099305045491	-75198.49858234961	2256.007556301635	-584.9762408788108	0.0016376089229202587	1.0	0	-6.115892125483034	2099.4618581869786	2.436549868763354E-4	0	-6.07073772800249	2256.007556301635	
737000	-75823.82123140797	-75197.27061126853	-626.5506201394384	-75197.27061126853	2279.147115572598	-581.6881219340787	0.001640813837325035	1.0	0	-6.115892125483034	2033.938502532348	2.5644947419971195E-4	0	-6.07073772800249	2279.147115572598	
738000	-75824.9214820791	-75197.97240413335	-626.9490779457396	-75197.97240413335	2248.3090590875418	-582.6386993804243	0.0019380039960642905	1.0	0	-6.115892125483034	2074.368599368193	2.5323456472328264E-4	0	-6.07073772800249	2248.3090590875418	
739000	-75823.95953664363	-75192.34585090957	-631.6136857340631	-75192.34585090957	2372.182620133509	-585.9786525356069	0.0014237660094183044	1.0	0	-6.115892125483034	2068.443013586253	2.4455902557229714E-4	0	-6.07073772800249	2372.182620133509	
740000	-75816.85593454014	-75186.76566286903	-630.0902716711122	-75186.76566286903	2334.6619335738783	-584.7932982125287	0.0015377964017807976	1.0	0	-6.115892125483034	2077.7949349723704	2.4676346028031624E-4	0	-6.07073772800249	2334.6619335738783	
741000	-75825.2845253246	-75195.89693126858	-629.3875940560221	-75195.89693126858	2348.2412900255013	-584.9250997011193	0.0019292991234233017	1.0	0	-6.115892125483034	2113.7048500743376	2.463832373077748E-4	0	-6.07073772800249	2348.2412900255013	
742000	-75837.25257527521	-75208.47315828023	-628.7794169949769	-75208.47315828023	2342.898034093905	-584.2018342259499	0.0018289030158403607	1.0	0	-6.115892125483034	2093.9492672462575	2.504143059991561E-4	0	-6.07073772800249	2342.898034093905	
743000	-75825.75846957219	-75193.89497762508	-631.8634919471083	-75193.89497762508	2351.864352403591	-587.3003978316891	0.0019460989442832194	1.0	0	-6.115892125483034	2122.218609147614	2.399138363953189E-4	0	-6.07073772800249	2351.864352403591	
744000	-75835.1059382047	-75201.96160720974	-633.1443309949522	-75201.96160720974	2372.955641429169	-587.6729790801921	0.0015653020040664637	1.0	0	-6.115892125483034	2084.746984133481	2.3506949563694047E-4	0	-6.07073772800249	2372.955641429169	
745000	-75822.29883487076	-75191.35855830369	-630.9402765670645	-75191.35855830369	2352.6004319676786	-586.1784357411126	0.0018132561442240885	1.0	0	-6.115892125483034	2061.045449734602	2.4281976397458156E-4	0	-6.07073772800249	2352.6004319676786	
746000	-75817.89338157931	-75187.06135191741	-630.832029661902	-75187.06135191741	2367.355946715313	-585.8561516151198	0.0016912263297089662	1.0	0	-6.115892125483034	2037.1324905879032	2.449771252179036E-4	0	-6.07073772800249	2367.355946715313	
747000	-75819.99373169226	-75191.79960922044	-628.1941224718121	-75191.79960922044	2286.874626786047	-583.3671265768165	0.001708128893361902	1.0	0	-6.115892125483034	2046.16148254526	2.505722865821544E-4	0	-6.07073772800249	2286.874626786047	
748000	-75819.11308782788	-75190.56109602815	-628.5519917997356	-75190.56109602815	2327.351369195231	-584.1184827938326	0.0019311619580906114	1.0	0	-6.115892125483034	2072.4982516080654	2.4765286648426943E-4	0	-6.07073772800249	2327.351369195231	
749000	-75838.30219274647	-75208.20272480468	-630.099467941797	-75208.20272480468	2360.606344745661	-585.3188373668437	0.0017692767683621239	1.0	0	-6.115892125483034	2120.4314963843663	2.4635683949393355E-4	0	-6.07073772800249	2360.606344745661	
750000	-75822.10242169473	-75194.70480335555	-627.3976183391729	-75194.70480335555	2352.0583129719585	-582.6705664058038	0.0017537650743255822	1.0	0	-6.115892125483034	2041.749592477607	2.506801073870413E-4	0	-6.07073772800249	2352.0583129719585	
751000	-75822.00635518544	-75191.08455934685	-630.9217958385818	-75191.08455934685	2327.119856612089	-586.4526032411394	0.0019615278862021085	1.0	0	-6.115892125483034	2089.2530889062405	2.4308257105897218E-4	0	-6.07073772800249	2327.119856612089	
752000	-75826.56162276986	-75197.8242639422	-628.7373588276669	-75197.8242639422	2266.2484248760534	-583.9843041107707	0.001753295827045723	1.0	0	-6.115892125483034	2033.6120698130346	2.494161292479009E-4	0	-6.07073772800249	2266.2484248760534	
753000	-75819.50753602668	-75188.65452576181	-630.8530102648596	-75188.65452576181	2305.2542586598934	-585.1972288790193	0.0013698897626558608	1.0	0	-6.115892125483034	2034.5425193807382	2.5094285040997967E-4	0	-6.07073772800249	2305.2542586598934	
754000	-75817.55627938162	-75186.89059650662	-630.6656828749979	-75186.89059650662	2331.1542552189103	-585.2029740613456	0.0014907057638813479	1.0	0	-6.115892125483034	2046.9791116531462	2.444019103986047E-4	0	-6.07073772800249	2331.1542552189103	
755000	-75814.60962507526	-75184.76577434997	-629.8438507252858	-75184.76577434997	2334.852298130775	-584.7002398422144	0.00161199097291462	1.0	0	-6.115892125483034	2047.1730398375664	2.455570197714763E-4	0	-6.07073772800249	2334.852298130775	
756000	-75825.72409052012	-75194.09399971312	-631.6300908069943	-75194.09399971312	2371.5977299397578	-587.7011246660651	0.0022213548777452164	1.0	0	-6.115892125483034	2107.311977258937	2.477160552363583E-4	0	-6.07073772800249	2371.5977299397578	
757000	-75818.78755528272	-75188.04882006293	-630.7387352197889	-75188.04882006293	2377.222557989931	-586.2057897572605	0.0019211677377301008	1.0	0	-6.115892125483034	2102.4423488407692	2.4366340611170083E-4	0	-6.07073772800249	2377.222557989931	
758000	-75821.45573027876	-75191.45905154312	-629.9966787356444	-75191.45905154312	2368.6320208926436	-585.2332801420217	0.0017835139848164359	1.0	0	-6.115892125483034	2077.953132680979	2.457430920529349E-4	0	-6.07073772800249	2368.6320208926436	
759000	-75823.28171697729	-75193.9639337432	-629.3177832340843	-75193.9639337432	2288.830576408395	-584.5035568662094	0.0017421389737598996	1.0	0	-6.115892125483034	2051.48648439522	2.475331179885895E-4	0	-6.07073772800249	2288.830576408395	
760000	-75817.29988907071	-75187.05850194127	-630.2413871294436	-75187.05850194127	2358.5719333033867	-585.0409617098395	0.0015948994386778333	1.0	0	-6.115892125483034	2096.7351130469374	2.4472938130043015E-4	0	-6.07073772800249	2358.5719333033867	
761000	-75817.41787968692	-75187.50181330618	-629.9160663807379	-75187.50181330618	2369.232497294727	-584.8721872203109	0.0016775013782580042	1.0	0	-6.115892125483034	2059.6282756536693	2.431269613518444E-4	0	-6.07073772800249	2369.232497294727	
762000	-75823.94273230749	-75196.90377226242	-627.0389600450744	-75196.90377226242	2292.6780435476257	-582.9680725669956	0.0020503647601558834	1.0	0	-6.115892125483034	2064.535855564729	2.550618445062899E-4	0	-6.07073772800249	2292.6780435476257	
763000	-75825.36918327119	-75196.74575680806	-628.6234264631381	-75196.74575680806	2254.1400147319005	-583.375198752172	0.0015105569421946003	1.0	0	-6.115892125483034	2049.3029462947698	2.52641382538825E-4	0	-6.07073772800249	2254.1400147319005	
764000	-75817.00518186699	-75187.29086198665	-629.7143198803441	-75187.29086198665	2344.940005623635	-584.6328356385746	0.001626916700994057	1.0	0	-6.115892125483034	2117.4458069989787	2.4692493158729893E-4	0	-6.07073772800249	2344.940005623635	
765000	-75821.78787968654	-75192.41923726772	-629.3686424188172	-75192.41923726772	2336.516929238826	-584.1725491764552	0.0015590870114643959	1.0	0	-6.115892125483034	2070.099099758843	2.4921107853914984E-4	0	-6.07073772800249	2336.516929238826	
766000	-75822.47078339336	-75193.53107276377	-628.9397106295946	-75193.53107276377	2316.2832848210637	-583.9092824049458	0.0016625344201998077	1.0	0	-6.115892125483034	2059.486602679863	2.454356119823378E-4	0	-6.07073772800249	2316.2832848210637	
767000	-75828.18422691665	-75199.58383549265	-628.6003914239932	-75199.58383549265	2316.3539264448177	-584.1121263260616	0.0018957611362021573	1.0	0	-6.115892125483034	2057.9707832340296	2.482883563014418E-4	0	-6.07073772800249	2316.3539264448177	
768000	-75821.22014360005	-75190.70408939956	-630.5160542004882	-75190.70408939956	2339.730850368722	-585.2506950941388	0.0015898145906044913	1.0	0	-6.115892125483034	2092.6364899873975	2.4213504715840908E-4	0	-6.07073772800249	2339.730850368722	
769000	-75828.69339166919	-75196.77028889667	-631.9231027725148	-75196.77028889667	2332.50341966218	-587.5911113175415	0.002032597304704513	1.0	0	-6.115892125483034	2064.6310294023324	2.4349510458418985E-4	0	-6.07073772800249	2332.50341966218	
770000	-75824.32450830592	-75191.48757144694	-632.8369368589783	-75191.48757144694	2362.2159608654997	-587.5398103205717	0.001587590991509428	1.0	0	-6.115892125483034	2181.1730516753973	2.4084759792656973E-4	0	-6.07073772800249	2362.2159608654997	
771000	-75827.14238894694	-75197.87840942689	-629.2639795200548	-75197.87840942689	2335.393123685566	-584.1089485756775	0.0015962012269265795	1.0	0	-6.115892125483034	2042.6990143492897	2.4682704880754457E-4	0	-6.07073772800249	2335.393123685566	
772000	-75822.56041569299	-75194.31446286815	-628.2459528248381	-75194.31446286815	2325.994047802023	-583.6934734914614	0.001818387475570182	1.0	0	-6.115892125483034	2034.477921785307	2.527704910028898E-4	0	-6.07073772800249	2325.994047802023	
773000	-75816.27472922398	-75187.0925463275	-629.1821828964693	-75187.0925463275	2332.398639113018	-584.1417067392342	0.00164960229186675	1.0	0	-6.115892125483034	2087.530799126255	2.46384933358208E-4	0	-6.07073772800249	2332.398639113018	
774000	-75821.38195490213	-75190.02289644645	-631.3590584556836	-75190.02289644645	2326.7146272605523	-587.0932177246684	0.002072402585719506	1.0	0	-6.115892125483034	2095.1246873778296	2.4331452447766213E-4	0	-6.07073772800249	2310.496689022749	
775000	-75822.03319132127	-75190.23743364876	-631.7957576725189	-75190.23743364876	2316.6211686442507	-586.4210901858496	0.0015693802691981549	1.0	0	-6.115892125483034	2137.0597572167653	2.392040830063698E-4	0	-6.07073772800249	2316.6211686442507	
776000	-75816.58287211104	-75187.98249065652	-628.6003814545285	-75187.98249065652	2303.801988480115	-583.4788346288613	0.0015917756187848403	1.0	0	-6.115892125483034	2075.7563209963123	2.490257847115428E-4	0	-6.07073772800249	2303.801988480115	
777000	-75815.91721060297	-75187.32061244005	-628.5965981629337	-75187.32061244005	2319.4680486914335	-583.5669857381404	0.001649649718837086	1.0	0	-6.115892125483034	2088.829036864521	2.469201637544154E-4	0	-6.07073772800249	2319.4680486914335	
778000	-75823.37124954755	-75194.18752705924	-629.1837224883099	-75194.18752705924	2364.8545305219345	-584.258975529428	0.0016574158818343633	1.0	0	-6.115892125483034	2068.833195673316	2.5131333553665984E-4	0	-6.07073772800249	2364.8545305219345	
779000	-75820.79170435808	-75191.3255472113	-629.4661571467822	-75191.3255472113	2326.293202423442	-584.229551832381	0.0015543685016182688	1.0	0	-6.115892125483034	2110.9242019822923	2.477528509106146E-4	0	-6.07073772800249	2326.293202423442	
780000	-75822.35930488557	-75190.65795359957	-631.7013512860009	-75190.65795359957	2350.1858552168296	-586.0632431778618	0.0014511148978598044	1.0	0	-6.115892125483034	2064.928574540064	2.4084934746825118E-4	0	-6.07073772800249	2350.1858552168296	
781000	-75836.35760195812	-75203.20131500196	-633.1562869561542	-75203.20131500196	2371.953500542197	-588.1510609514338	0.0017283466217289992	1.0	0	-6.115892125483034	2109.6328023989986	2.3960968967629023E-4	0	-6.07073772800249	2371.953500542197	
782000	-75830.42216593608	-75198.12952433998	-632.2926415960939	-75198.12952433998	2309.975070907289	-586.4463322784428	0.0013557492415430274	1.0	0	-6.115892125483034	2113.7565382230105	2.4343881623655302E-4	0	-6.07073772800249	2309.975070907289	
783000	-75832.14568378674	-75202.72706897778	-629.418614808962	-75202.72706897778	2306.5046840210052	-585.0167962587012	0.0019639659372710913	1.0	0	-6.115892125483034	2061.4142376631225	2.4618182273984695E-4	0	-6.07073772800249	2306.5046840210052	
784000	-75831.4827994228	-75202.33426063436	-629.1485387884339	-75202.33426063436	2258.841246130648	-585.1000895735914	0.0021097312178105605	1.0	0	-6.115892125483034	2037.8768647557474	2.509601231322586E-4	0	-6.07073772800249	2258.841246130648	
785000	-75839.778799536	-75211.70938717586	-628.069412360148	-75211.70938717586	2322.4297469586727	-583.4666789342062	0.0018205746960193302	1.0	0	-6.115892125483034	2044.339473248229	2.4999089925917793E-4	0	-6.07073772800249	2322.4297469586727	
786000	-75833.30802851918	-75202.7614892411	-630.5465392780957	-75202.7614892411	2349.265569741622	-585.3911734045661	0.0016391988576582395	1.0	0	-6.115892125483034	2065.909741415397	2.4189850745709983E-4	0	-6.07073772800249	2349.265569741622	
787000	-75832.13724115975	-75200.36799539725	-631.7692457625066	-75200.36799539725	2357.8728550453184	-586.2588284028499	0.0015075426510561848	1.0	0	-6.115892125483034	2068.8503314573604	2.3999493336735245E-4	0	-6.07073772800249	2357.8728550453184	
788000	-75815.70293730136	-75186.60853234562	-629.0944049557413	-75186.60853234562	2277.008051143199	-584.3171392912828	0.001760085994717195	1.0	0	-6.115892125483034	2035.4866607998285	2.4748389396519023E-4	0	-6.07073772800249	2277.008051143199	
